R1,61,1185,1
R1,64,1185,2
R1,62,1185,3
R1,61,1186,4
R1,61,1186,5
R1,62,1186,6
R1,66,1186,7
R1,58,1186,8
R1,66,1187,9
R1,58,1186,10
R1,66,1187,11
R1,61,1186,12
R1,66,1187,13
R1,62,1186,14
R1,62,1186,15
R1,63,1185,16
R1,61,1185,17
R1,61,1185,18
R1,60,1185,19
R1,60,1184,20
R1,62,1185,21
R1,60,1184,22
R1,61,1183,23
R1,62,1184,24
R1,62,1183,25
R1,61,1183,26
R1,61,1182,27
R1,60,1182,28
R1,61,1183,29
R1,62,1183,30
R1,60,1182,31
R1,62,1182,32
R1,62,1182,33
R1,61,1182,34
R1,62,1183,35
R1,62,1183,36
R1,61,1183,37
R1,61,1182,38
R1,63,1182,39
R1,61,1183,40
R1,63,1183,41
R1,62,1183,42
R1,63,1183,43
R1,61,1183,44
R1,62,1183,45
R1,61,1183,46
R1,62,1183,47
R1,61,1183,48
R1,62,1183,49
R1,63,1184,50
R1,62,1184,51
R1,62,1184,52
R1,62,1184,53
R1,61,1184,54
R1,63,1184,55
R1,63,1185,56
R1,63,1185,57
R1,62,1185,58
R1,63,1185,59
R1,62,1186,60
R1,62,1186,61
R1,63,1187,62
R1,63,1187,63
R1,71,1188,64
R1,62,1188,65
R1,64,1188,66
R1,62,1188,67
R1,62,1188,68
R1,62,1188,69
R1,63,1189,70
R1,63,1189,71
R1,64,1189,72
R1,63,1189,73
R1,64,1190,74
R1,64,1190,75
R1,64,1191,76
R1,64,1191,77
R1,65,1191,78
R1,64,1192,79
R1,64,1192,80
R1,64,1193,81
R1,64,1193,82
R1,62,1194,83
R1,61,1194,84
R1,61,1194,85
R1,62,1195,86
R1,62,1195,87
R1,63,1196,88
R1,64,1196,89
R1,66,1197,90
R1,65,1197,91
R1,72,1198,92
R1,65,1197,93
R1,64,1198,94
R1,65,1198,95
R1,66,1198,96
R1,65,1199,97
R1,66,1198,98
R1,65,1200,99
R1,65,1200,100
R1,66,1200,101
R1,66,1201,102
R1,65,1201,103
R1,65,1202,104
R1,66,1202,105
R1,67,1202,106
R1,65,1202,107
R1,63,1203,108
R1,71,1204,109
R1,66,1204,110
R1,66,1204,111
R1,66,1205,112
R1,67,1205,113
R1,66,1206,114
R1,68,1206,115
R1,67,1207,116
R1,67,1207,117
R1,67,1207,118
R1,66,1207,119
R1,67,1208,120
