R7,101,1357,1
R7,100,1358,2
R7,98,1359,3
R7,102,1360,4
R7,99,1361,5
R7,100,1363,6
R7,100,1364,7
R7,100,1365,8
R7,99,1366,9
R7,102,1367,10
R7,101,1367,11
R7,102,1369,12
R7,103,1370,13
R7,100,1372,14
R7,100,1373,15
R7,101,1375,16
R7,102,1377,17
R7,104,1379,18
R7,104,1380,19
R7,104,1382,20
R7,104,1385,21
R7,104,1387,22
R7,105,1390,23
R7,104,1392,24
R7,104,1394,25
R7,103,1397,26
R7,103,1399,27
R7,104,1402,28
R7,104,1405,29
R7,104,1408,30
R7,105,1411,31
R7,106,1412,32
R7,106,1415,33
R7,107,1420,34
R7,106,1422,35
R7,106,1426,36
R7,105,1429,37
R7,107,1432,38
R7,107,1436,39
R7,108,1439,40
R7,110,1442,41
R7,107,1447,42
R7,107,1450,43
R7,111,1453,44
R7,109,1457,45
R7,109,1461,46
R7,108,1465,47
R7,108,1469,48
R7,109,1473,49
R7,112,1476,50
R7,112,1480,51
R7,111,1484,52
R7,109,1489,53
R7,112,1492,54
R7,110,1497,55
R7,111,1501,56
R7,109,1505,57
R7,109,1509,58
R7,111,1513,59
R7,110,1518,60
R7,112,1522,61
R7,111,1527,62
R7,111,1531,63
R7,113,1535,64
R7,112,1539,65
R7,113,1544,66
R7,112,1548,67
R7,112,1552,68
R7,113,1556,69
R7,113,1560,70
R7,116,1565,71
R7,116,1569,72
R7,116,1572,73
R7,116,1576,74
R7,116,1578,75
R7,115,1581,76
R7,115,1585,77
R7,116,1588,78
R7,116,1590,79
R7,118,1594,80
R7,118,1595,81
R7,118,1598,82
R7,115,1599,83
R7,116,1601,84
R7,116,1603,85
R7,116,1604,86
R7,117,1606,87
R7,116,1607,88
R7,117,1609,89
R7,115,1610,90
R7,115,1611,91
R7,116,1613,92
R7,116,1614,93
R7,117,1615,94
R7,119,1617,95
R7,119,1618,96
R7,120,1620,97
R7,120,1621,98
R7,120,1623,99
R7,121,1624,100
R7,122,1627,101
R7,120,1628,102
R7,120,1629,103
R7,122,1630,104
R7,123,1631,105
R7,123,1633,106
R7,123,1634,107
R7,124,1634,108
R7,124,1636,109
R7,125,1636,110
R7,124,1638,111
R7,125,1639,112
R7,124,1639,113
R7,124,1641,114
R7,123,1642,115
R7,124,1642,116
R7,124,1644,117
R7,126,1644,118
R7,125,1645,119
R7,127,1645,120
R7,125,1646,121
R7,126,1648,122
R7,126,1648,123
R7,124,1649,124
R7,125,1649,125
R7,126,1651,126
R7,127,1650,127
R7,126,1650,128
R7,125,1650,129
R7,124,1651,130
R7,126,1651,131
R7,127,1651,132
R7,127,1652,133
R7,127,1651,134
R7,125,1651,135
R7,126,1652,136
R7,126,1652,137
R7,126,1652,138
R7,127,1652,139
R7,125,1651,140
R7,125,1651,141
R7,127,1650,142
R7,128,1649,143
R7,127,1649,144
R7,127,1649,145
R7,126,1648,146
R7,124,1649,147
R7,124,1649,148
R7,124,1649,149
R7,124,1649,150
R7,124,1649,151
R7,125,1649,152
R7,126,1650,153
R7,127,1650,154
R7,127,1650,155
R7,127,1651,156
R7,125,1651,157
R7,125,1652,158
R7,127,1652,159
R7,127,1653,160
R7,127,1654,161
R7,128,1655,162
R7,124,1655,163
R7,126,1656,164
R7,126,1656,165
R7,124,1657,166
R7,127,1658,167
R7,128,1657,168
R7,126,1658,169
R7,129,1658,170
R7,128,1659,171
R7,128,1659,172
R7,129,1659,173
R7,129,1659,174
R7,129,1660,175
R7,129,1659,176
R7,129,1659,177
R7,126,1659,178
R7,126,1658,179
R7,126,1658,180
R7,129,1658,181
R7,129,1658,182
R7,128,1657,183
R7,128,1657,184
R7,126,1657,185
R7,127,1656,186
R7,127,1655,187
R7,128,1655,188
R7,127,1654,189
R7,128,1653,190
R7,128,1653,191
R7,127,1653,192
R7,126,1652,193
R7,126,1652,194
R7,129,1651,195
R7,129,1651,196
R7,126,1651,197
R7,128,1649,198
R7,126,1648,199
R7,126,1648,200
R7,126,1647,201
R7,127,1645,202
R7,127,1645,203
R7,127,1644,204
R7,127,1643,205
R7,127,1642,206
R7,129,1641,207
R7,125,1641,208
R7,126,1640,209
R7,126,1639,210
R7,126,1638,211
R7,125,1637,212
R7,125,1635,213
R7,125,1634,214
R7,126,1633,215
R7,126,1631,216
R7,126,1631,217
R7,126,1631,218
R7,124,1629,219
R7,127,1628,220
R7,126,1627,221
R7,124,1626,222
R7,123,1625,223
R7,124,1624,224
R7,124,1623,225
R7,124,1622,226
R7,123,1620,227
R7,123,1619,228
R7,125,1618,229
R7,124,1616,230
R7,123,1615,231
R7,122,1614,232
R7,123,1614,233
R7,123,1612,234
R7,123,1610,235
R7,123,1610,236
R7,123,1608,237
R7,122,1607,238
R7,124,1605,239
R7,125,1604,240
R7,123,1603,241
R7,123,1603,242
R7,121,1601,243
R7,122,1601,244
R7,121,1599,245
R7,122,1598,246
R7,121,1596,247
R7,123,1594,248
R7,124,1593,249
R7,123,1592,250
R7,123,1590,251
R7,122,1589,252
R7,122,1587,253
R7,121,1585,254
R7,122,1584,255
R7,122,1583,256
R7,124,1581,257
R7,125,1580,258
R7,125,1579,259
R7,120,1578,260
R7,122,1577,261
R7,120,1575,262
R7,122,1573,263
R7,122,1571,264
R7,122,1570,265
R7,122,1568,266
R7,122,1566,267
R7,121,1564,268
R7,120,1563,269
R7,120,1561,270
R7,119,1560,271
R7,121,1558,272
R7,120,1556,273
R7,123,1555,274
R7,120,1554,275
R7,119,1553,276
R7,119,1551,277
R7,120,1549,278
R7,120,1548,279
R7,121,1546,280
R7,121,1544,281
R7,121,1542,282
R7,120,1540,283
R7,120,1539,284
R7,119,1537,285
R7,119,1536,286
R7,119,1534,287
R7,119,1532,288
R7,121,1530,289
R7,122,1528,290
R7,122,1528,291
R7,121,1526,292
R7,121,1524,293
R7,121,1524,294
R7,120,1522,295
R7,120,1520,296
R7,119,1519,297
R7,121,1517,298
R7,120,1514,299
R7,120,1513,300
R7,119,1511,301
R7,119,1510,302
R7,119,1508,303
R7,118,1506,304
R7,120,1504,305
R7,122,1503,306
R7,122,1502,307
R7,120,1501,308
R7,119,1499,309
R7,120,1498,310
R7,118,1495,311
R7,119,1494,312
R7,121,1492,313
R7,120,1491,314
R7,121,1488,315
R7,121,1486,316
R7,120,1483,317
R7,123,1483,318
R7,123,1481,319
R7,125,1480,320
R7,125,1477,321
R7,123,1476,322
R7,122,1475,323
R7,121,1475,324
R7,123,1471,325
R7,124,1470,326
R7,124,1469,327
R7,125,1467,328
R7,125,1466,329
R7,123,1464,330
R7,125,1463,331
R7,124,1461,332
R7,125,1460,333
R7,122,1458,334
R7,125,1456,335
R7,125,1454,336
R7,125,1452,337
R7,123,1451,338
R7,124,1450,339
R7,123,1448,340
R7,125,1447,341
R7,126,1445,342
R7,127,1443,343
R7,126,1442,344
R7,127,1440,345
R7,127,1438,346
R7,126,1437,347
R7,126,1436,348
R7,126,1433,349
R7,127,1432,350
R7,128,1431,351
R7,129,1428,352
R7,129,1428,353
R7,129,1425,354
R7,129,1425,355
R7,128,1423,356
R7,127,1419,357
R7,128,1420,358
R7,129,1418,359
R7,130,1417,360
R7,125,1414,361
R7,125,1411,362
R7,124,1407,363
R7,123,1405,364
R7,125,1403,365
R7,122,1401,366
R7,123,1399,367
R7,125,1397,368
R7,126,1395,369
R7,124,1394,370
R7,125,1392,371
R7,125,1390,372
R7,122,1389,373
R7,123,1386,374
R7,127,1385,375
R7,124,1383,376
R7,125,1380,377
R7,125,1379,378
R7,124,1377,379
R7,124,1375,380
R7,123,1373,381
R7,124,1371,382
R7,128,1369,383
R7,127,1368,384
R7,128,1366,385
R7,127,1364,386
R7,124,1362,387
R7,124,1361,388
R7,125,1359,389
R7,129,1356,390
R7,126,1355,391
R7,128,1353,392
R7,129,1351,393
R7,126,1349,394
R7,125,1347,395
R7,125,1345,396
R7,127,1342,397
R7,127,1341,398
R7,126,1339,399
R7,130,1337,400
R7,129,1336,401
R7,125,1333,402
R7,126,1332,403
R7,129,1329,404
R7,129,1328,405
R7,129,1326,406
R7,127,1324,407
R7,128,1321,408
R7,130,1319,409
R7,129,1317,410
R7,129,1315,411
R7,129,1313,412
R7,132,1311,413
R7,130,1309,414
R7,129,1308,415
R7,132,1306,416
R7,131,1304,417
R7,127,1302,418
R7,129,1301,419
R7,130,1299,420
R7,127,1298,421
R7,127,1296,422
R7,132,1295,423
R7,131,1294,424
R7,132,1292,425
R7,131,1292,426
R7,132,1290,427
R7,132,1289,428
R7,132,1287,429
R7,132,1285,430
R7,132,1284,431
R7,133,1282,432
R7,132,1281,433
R7,134,1279,434
R7,133,1278,435
R7,133,1278,436
R7,133,1276,437
R7,134,1275,438
R7,134,1274,439
R7,132,1272,440
R7,129,1271,441
R7,132,1269,442
R7,133,1268,443
R7,135,1267,444
R7,133,1265,445
R7,134,1264,446
R7,132,1263,447
R7,132,1262,448
R7,134,1260,449
R7,133,1260,450
R7,135,1259,451
R7,134,1258,452
R7,132,1257,453
R7,134,1255,454
R7,135,1254,455
R7,134,1253,456
R7,135,1252,457
R7,134,1252,458
R7,134,1250,459
R7,135,1249,460
R7,135,1248,461
R7,134,1247,462
R7,133,1247,463
R7,135,1245,464
R7,134,1245,465
R7,133,1243,466
R7,135,1242,467
R7,132,1241,468
R7,133,1240,469
R7,135,1239,470
R7,134,1238,471
R7,134,1237,472
R7,136,1235,473
R7,135,1235,474
R7,136,1234,475
R7,136,1233,476
R7,135,1232,477
R7,136,1231,478
R7,134,1231,479
R7,135,1229,480
R7,135,1228,481
R7,136,1227,482
R7,136,1226,483
R7,134,1226,484
R7,134,1225,485
R7,136,1224,486
R7,135,1224,487
R7,134,1222,488
R7,133,1222,489
R7,134,1221,490
R7,136,1220,491
R7,136,1219,492
R7,134,1218,493
R7,135,1217,494
R7,131,1216,495
R7,132,1216,496
R7,131,1215,497
R7,135,1214,498
R7,134,1214,499
R7,135,1213,500
R7,136,1213,501
R7,135,1211,502
