B9,94,1127,1
B9,94,1126,2
B9,94,1126,3
B9,94,1126,4
B9,94,1126,5
B9,95,1126,6
B9,94,1126,7
B9,94,1126,8
B9,94,1125,9
B9,93,1125,10
B9,90,1125,11
B9,90,1124,12
B9,90,1126,13
B9,90,1123,14
B9,91,1124,15
B9,91,1125,16
B9,89,1124,17
B9,90,1124,18
B9,90,1124,19
B9,91,1124,20
B9,91,1124,21
B9,91,1123,22
B9,91,1124,23
B9,90,1124,24
B9,91,1125,25
B9,91,1124,26
B9,89,1125,27
B9,90,1124,28
B9,89,1124,29
B9,91,1123,30
B9,91,1123,31
B9,90,1123,32
B9,90,1124,33
B9,89,1124,34
B9,92,1125,35
B9,92,1124,36
B9,92,1124,37
B9,92,1125,38
B9,92,1124,39
B9,91,1125,40
B9,92,1125,41
B9,91,1125,42
B9,89,1125,43
B9,92,1125,44
B9,92,1125,45
B9,93,1125,46
B9,90,1125,47
B9,92,1125,48
B9,91,1125,49
B9,92,1125,50
B9,92,1125,51
B9,93,1125,52
B9,92,1125,53
B9,92,1125,54
B9,93,1125,55
B9,93,1125,56
B9,93,1126,57
B9,90,1126,58
B9,93,1126,59
B9,93,1126,60
B9,93,1126,61
B9,93,1126,62
B9,93,1126,63
B9,93,1127,64
B9,94,1126,65
B9,93,1127,66
B9,94,1127,67
B9,94,1127,68
B9,94,1127,69
B9,94,1127,70
B9,94,1126,71
B9,94,1127,72
B9,93,1127,73
B9,93,1127,74
B9,93,1127,75
B9,93,1127,76
B9,95,1127,77
B9,93,1127,78
B9,95,1127,79
B9,95,1127,80
B9,94,1127,81
B9,95,1127,82
B9,95,1127,83
B9,95,1127,84
B9,96,1127,85
B9,95,1127,86
B9,95,1127,87
B9,96,1127,88
B9,96,1127,89
B9,96,1127,90
B9,96,1127,91
B9,96,1127,92
B9,97,1127,93
B9,97,1127,94
B9,96,1128,95
B9,97,1128,96
B9,97,1128,97
B9,97,1128,98
B9,97,1128,99
B9,97,1128,100
B9,96,1128,101
B9,97,1128,102
B9,97,1128,103
B9,97,1128,104
B9,97,1128,105
B9,97,1129,106
B9,98,1128,107
B9,98,1128,108
B9,98,1128,109
B9,98,1129,110
B9,95,1129,111
B9,94,1129,112
B9,99,1128,113
B9,99,1129,114
B9,99,1129,115
B9,99,1129,116
B9,99,1129,117
B9,99,1129,118
B9,99,1130,119
B9,99,1130,120
B9,100,1129,121
B9,100,1129,122
B9,100,1129,123
B9,100,1129,124
B9,100,1129,125
B9,100,1130,126
B9,100,1130,127
B9,101,1129,128
B9,101,1129,129
B9,101,1129,130
B9,101,1129,131
B9,101,1129,132
B9,100,1129,133
