R6,49,1201,1
R6,49,1201,2
R6,47,1201,3
R6,46,1201,4
R6,46,1200,5
R6,46,1200,6
R6,47,1200,7
R6,47,1200,8
R6,46,1200,9
R6,46,1199,10
R6,45,1199,11
R6,46,1199,12
R6,46,1199,13
R6,47,1199,14
R6,46,1198,15
R6,46,1198,16
R6,45,1198,17
R6,46,1198,18
R6,46,1198,19
R6,48,1198,20
R6,47,1198,21
R6,47,1198,22
R6,46,1197,23
R6,46,1198,24
R6,46,1197,25
R6,45,1197,26
R6,46,1197,27
R6,45,1197,28
R6,47,1197,29
R6,47,1197,30
R6,46,1197,31
R6,47,1196,32
R6,47,1196,33
R6,47,1196,34
R6,47,1196,35
R6,47,1196,36
R6,47,1196,37
R6,47,1196,38
R6,47,1196,39
R6,47,1196,40
R6,47,1196,41
R6,47,1196,42
R6,47,1196,43
R6,47,1196,44
R6,47,1195,45
R6,47,1196,46
R6,47,1196,47
R6,47,1196,48
R6,47,1196,49
R6,47,1196,50
R6,47,1196,51
R6,48,1196,52
R6,48,1196,53
R6,48,1196,54
R6,48,1197,55
R6,47,1197,56
R6,47,1197,57
R6,48,1198,58
R6,49,1198,59
R6,49,1198,60
R6,49,1199,61
R6,48,1199,62
R6,48,1199,63
R6,47,1199,64
R6,47,1200,65
R6,50,1200,66
R6,50,1201,67
R6,48,1201,68
R6,48,1202,69
R6,48,1202,70
R6,49,1202,71
R6,48,1203,72
R6,49,1203,73
R6,49,1204,74
R6,49,1205,75
R6,57,1203,76
R6,58,1204,77
R6,57,1205,78
R6,57,1207,79
R6,58,1207,80
R6,58,1208,81
R6,58,1209,82
R6,58,1209,83
R6,59,1210,84
R6,59,1211,85
R6,58,1211,86
R6,57,1213,87
R6,57,1213,88
R6,57,1214,89
R6,57,1215,90
R6,59,1216,91
R6,58,1217,92
R6,58,1217,93
R6,58,1219,94
R6,59,1219,95
R6,58,1221,96
R6,58,1221,97
R6,59,1223,98
R6,59,1223,99
R6,60,1225,100
R6,60,1226,101
R6,59,1227,102
R6,61,1227,103
R6,59,1228,104
R6,59,1229,105
R6,59,1230,106
R6,60,1232,107
R6,60,1233,108
R6,60,1234,109
R6,61,1235,110
R6,62,1235,111
R6,60,1237,112
R6,60,1238,113
R6,59,1239,114
R6,60,1240,115
R6,60,1241,116
R6,60,1242,117
R6,60,1243,118
R6,60,1244,119
R6,61,1246,120
R6,62,1246,121
R6,61,1248,122
R6,61,1249,123
R6,60,1250,124
R6,60,1251,125
R6,57,1257,126
R6,56,1259,127
R6,55,1259,128
R6,55,1261,129
R6,55,1263,130
R6,56,1264,131
R6,57,1265,132
R6,57,1267,133
R6,57,1268,134
R6,56,1269,135
R6,56,1271,136
R6,57,1272,137
R6,57,1273,138
R6,58,1275,139
R6,58,1276,140
R6,58,1278,141
R6,58,1279,142
R6,58,1280,143
R6,58,1281,144
R6,58,1283,145
R6,59,1284,146
R6,59,1286,147
R6,60,1287,148
R6,60,1288,149
R6,60,1290,150
R6,59,1290,151
R6,60,1292,152
R6,60,1293,153
R6,60,1295,154
R6,61,1296,155
R6,61,1297,156
R6,61,1298,157
R6,61,1299,158
R6,61,1300,159
R6,61,1302,160
R6,62,1303,161
R6,62,1304,162
R6,63,1305,163
R6,63,1306,164
R6,62,1308,165
R6,63,1309,166
R6,63,1310,167
R6,62,1311,168
R6,63,1313,169
R6,63,1313,170
R6,64,1314,171
R6,64,1315,172
R6,63,1317,173
R6,63,1318,174
R6,64,1319,175
R6,65,1320,176
R6,65,1322,177
R6,65,1323,178
R6,66,1325,179
R6,66,1326,180
R6,66,1328,181
R6,69,1329,182
R6,69,1330,183
R6,65,1331,184
R6,66,1334,185
R6,66,1334,186
R6,67,1335,187
R6,67,1337,188
R6,67,1339,189
R6,66,1341,190
R6,67,1342,191
R6,67,1343,192
R6,67,1345,193
R6,69,1346,194
R6,68,1347,195
R6,69,1350,196
R6,68,1351,197
R6,68,1352,198
R6,69,1353,199
R6,68,1354,200
R6,70,1356,201
R6,69,1357,202
R6,70,1358,203
R6,69,1359,204
R6,69,1360,205
R6,68,1361,206
R6,69,1363,207
R6,69,1364,208
R6,70,1365,209
R6,70,1366,210
