R4,70,1138,1
R4,72,1138,2
R4,71,1139,3
R4,71,1139,4
R4,74,1139,5
R4,75,1139,6
R4,74,1140,7
R4,73,1140,8
R4,74,1140,9
R4,75,1140,10
R4,74,1141,11
R4,76,1141,12
R4,75,1140,13
R4,76,1141,14
R4,77,1141,15
R4,78,1141,16
R4,78,1142,17
R4,76,1142,18
R4,79,1142,19
R4,79,1143,20
R4,77,1143,21
R4,76,1143,22
R4,77,1144,23
R4,77,1145,24
R4,76,1146,25
R4,77,1146,26
R4,75,1147,27
R4,78,1147,28
R4,79,1147,29
R4,77,1149,30
R4,78,1149,31
R4,79,1149,32
R4,81,1150,33
R4,77,1151,34
R4,78,1151,35
R4,79,1151,36
R4,79,1152,37
R4,80,1153,38
R4,78,1153,39
R4,78,1154,40
R4,76,1154,41
R4,76,1155,42
R4,76,1156,43
R4,76,1156,44
R4,79,1157,45
R4,79,1158,46
R4,79,1158,47
R4,81,1159,48
R4,81,1159,49
R4,81,1160,50
R4,81,1161,51
R4,81,1161,52
R4,79,1162,53
R4,78,1163,54
R4,77,1163,55
R4,79,1164,56
R4,81,1165,57
R4,82,1165,58
R4,82,1166,59
R4,78,1167,60
R4,82,1167,61
R4,81,1168,62
R4,81,1169,63
R4,80,1170,64
R4,78,1170,65
R4,78,1171,66
R4,78,1172,67
R4,81,1173,68
R4,81,1173,69
R4,80,1175,70
R4,81,1176,71
R4,81,1177,72
R4,82,1177,73
R4,78,1179,74
R4,78,1180,75
R4,78,1181,76
R4,80,1182,77
R4,81,1183,78
R4,82,1184,79
R4,82,1185,80
R4,82,1186,81
R4,82,1188,82
R4,81,1189,83
R4,82,1190,84
R4,81,1191,85
R4,84,1193,86
R4,84,1193,87
R4,82,1195,88
R4,80,1196,89
R4,80,1197,90
R4,81,1198,91
R4,80,1200,92
R4,82,1202,93
R4,82,1202,94
R4,82,1204,95
R4,82,1205,96
R4,81,1206,97
R4,81,1208,98
R4,82,1210,99
R4,82,1211,100
R4,84,1212,101
R4,85,1214,102
R4,85,1216,103
R4,83,1217,104
R4,84,1219,105
R4,83,1221,106
R4,84,1222,107
R4,84,1223,108
R4,86,1226,109
R4,87,1226,110
R4,87,1228,111
R4,85,1230,112
R4,85,1232,113
R4,86,1233,114
R4,87,1234,115
R4,89,1237,116
R4,91,1239,117
R4,88,1241,118
R4,90,1242,119
R4,88,1245,120
R4,87,1246,121
R4,88,1248,122
R4,90,1249,123
R4,91,1251,124
R4,91,1253,125
R4,91,1255,126
R4,92,1257,127
R4,90,1259,128
R4,90,1261,129
R4,91,1263,130
R4,96,1265,131
R4,94,1266,132
R4,95,1268,133
R4,96,1271,134
R4,95,1273,135
R4,93,1275,136
R4,94,1277,137
R4,95,1279,138
R4,96,1280,139
R4,95,1282,140
R4,97,1285,141
R4,95,1287,142
R4,96,1290,143
R4,96,1292,144
R4,96,1294,145
R4,103,1296,146
R4,102,1297,147
R4,99,1300,148
R4,102,1301,149
R4,102,1304,150
R4,103,1306,151
R4,104,1308,152
R4,106,1310,153
R4,105,1312,154
R4,105,1314,155
R4,105,1316,156
R4,105,1319,157
R4,105,1321,158
R4,106,1322,159
R4,103,1325,160
R4,103,1328,161
R4,106,1328,162
R4,109,1331,163
R4,109,1333,164
R4,109,1336,165
R4,109,1339,166
R4,107,1340,167
R4,109,1343,168
R4,110,1346,169
R4,110,1349,170
R4,110,1350,171
R4,111,1353,172
R4,113,1355,173
R4,109,1359,174
R4,110,1362,175
R4,111,1363,176
