701,970
701,970
701,970
701,969
700,969
700,969
700,968
700,968
699,967
699,966
698,965
697,963
696,961
696,960
695,958
694,956
693,954
692,951
691,949
690,947
689,945
688,943
687,941
686,939
685,937
685,935
684,933
683,931
682,928
681,926
680,924
679,921
678,919
677,916
676,914
675,911
674,908
673,905
672,902
671,899
670,896
668,893
667,890
666,887
665,885
664,882
663,880
662,877
661,875
661,873
660,871
659,869
659,868
658,866
658,865
657,864
657,863
657,863
657,863
657,863
657,864
658,865
658,866
659,868
660,870
661,873
662,875
663,878
664,881
665,885
667,888
668,891
669,895
671,898
672,902
673,905
675,909
676,912
677,915
679,919
680,922
681,925
682,927
683,930
684,933
685,935
685,937
686,939
687,941
687,942
688,944
688,945
689,946
689,947
689,947
689,948
689,948
689,948
689,948
689,947
689,946
689,946
688,945
688,944
688,943
687,942
687,941
687,940
686,939
686,937
685,936
684,934
684,932
683,930
682,927
681,925
680,923
680,920
679,918
678,915
677,913
676,911
676,909
675,908
675,906
674,905
674,905
674,904
674,905
674,905
675,906
675,908
676,910
677,912
678,915
679,918
681,921
682,925
683,928
684,932
686,936
687,939
688,942
689,945
690,948
691,950
692,952
693,954
693,956
694,956
694,957
694,957
694,956
693,955
693,954
692,953
692,951
691,950
691,948
690,947
690,946
689,945
689,944
689,944
689,944
689,944
689,945
690,946
690,947
691,949
691,951
692,953
693,955
694,957
695,959
695,962
696,964
697,966
698,968
698,969
699,971
699,972
700,973
700,973
700,974
700,973
699,973
699,972
699,971
698,970
698,969
697,968
697,966
696,965
696,963
695,962
695,961
694,960
694,959
694,958
693,958
693,957
693,957
693,957
693,958
693,958
694,958
694,959
694,959
694,960
694,960
694,960
694,960
694,960
694,959
694,959
694,958
693,957
693,956
692,955
692,953
691,952
691,950
690,949
690,947
689,946
689,944
688,943
688,941
687,940
687,939
686,938
686,938
686,937
686,937
686,937
686,937
686,938
686,938
687,939
687,940
688,941
688,943
689,945
689,946
690,948
691,950
692,952
692,954
693,955
693,957
694,958
694,959
694,960
694,960
694,960
694,960
694,960
694,959
693,958
693,957
692,956
692,954
691,953
691,951
690,949
689,947
688,945
687,942
686,940
685,937
684,935
683,932
682,929
681,926
680,924
679,921
678,918
677,915
676,912
675,909
674,906
673,904
672,901
671,899
670,897
669,895
669,893
668,892
668,890
667,889
667,888
667,887
666,887
666,886
666,886
666,885
666,885
666,885
666,885
666,886
666,886
666,886
666,887
667,888
667,889
667,891
668,892
668,894
669,896
670,897
671,899
671,902
672,904
673,906
674,908
674,910
675,912
676,914
676,916
677,917
678,919
678,920
678,921
679,922
679,923
679,924
680,924
680,924
680,924
680,924
679,923
